CC00083XX10-30900	0.002235
CC00108XX09-36800	0.013468
CC00119XX12-39400	0.677696
CC00130XX07-44001	0.415259
CC00134XX11-44600	0.552590
CC00168XX12-55700	0.765974
CC00176XX12-57600	0.552590
CC00180XX08-59500	0.002235
CC00184XX12-60501	0.287596
CC00201XX03-67600	0.765974
CC00209XX11-70400	0.058541
CC00219XX13-86600	0.002235
CC00251XX04-83800	0.552590
CC00252XX05-84000	0.183566
CC00255XX08-84400	0.002235
CC00258XX11-84900	0.058541
CC00267XX12-87700	0.765974
CC00272XX09-117900	0.013468
CC00286XX15-91700	0.552590
CC00303XX06-96900	0.415259
CC00307XX10-98800	0.552590
CC00316XX11-101300	0.552590
CC00342XX13-108300	0.677696
CC00352XX06-110700	0.765974
CC00371XX09-134700	0.013468
CC00382XX12-121700	0.107982
CC00425XX13-129800	0.029249
CC00431XX11-131500	0.765974
CC00438XX18-156800	0.107982
CC00461XX08-175100	0.765974
CC00476XX15-141500	0.677696
CC00480XX11-141609	0.797885
CC00485XX16-143100	0.002235
CC00498XX21-144900	0.002235
CC00500XX05-145900	0.107982
CC00528XX17-183200	0.677696
CC00536XX17-156900	0.029249
CC00542XX15-165800	0.029249
CC00558XX14-164100	0.552590
CC00566XX14-164500	0.058541
CC00607XX13-179300	0.005716
