CC00867XX18-37111	0.261180319503747
CC00694XX19-201800	0.23745377022942993
CC00834XX18-21210	0.1989596826725125
CC00634AN16-184100	0.19895968267249742
CC00718XX17-210400	0.18419679035636385
CC00735XX18-222201	0.18419679035636385
CC00618XX16-177201	0.12358284345272913
CC00389XX19-119100	0.1235828434527139
CC00657XX14-193700	0.1235828434527139
CC00672AN13-197601	0.10934004978399575
CC00747XX22-222000	0.07171457763945914
CC00964XX16-21430	0.07171457763945914
CC00672BN13-200000	0.035993977675458706
CC00955XX15-21030	0.035993977675458706
CC01077XX14-65230	0.02961675651986807
CC00723XX14-211900	0.01951350401945324
