CC00051XX02-7702	1.2869
CC00053XX04-8607	0.4949
CC00055XX06-9300	0.4949
CC00060XX03-12501	0.84157
CC00065XX08-18600	0.090509
CC00068XX11-20701	0.090509
CC00069XX12-26300	0.4949
CC00071XX06-27000	0.4949
CC00073XX08-27800	0.0070787
CC00074XX09-28000	1.1573
CC00076XX11-28700	0.028147
CC00080XX07-30300	0.23535
CC00082XX09-30700	0.84157
CC00086XX13-31500	0.028147
CC00096XX15-33700	1.1573
CC00100XX01-35000	1.2869
CC00101XX02-35001	0.028147
CC00102XX03-35200	0.028147
CC00106XX07-36100	0.4949
CC00111XX04-37002	0.028147
CC00114XX07-37100	0.23535
CC00115XX08-37801	0.84157
CC00116XX09-38001	0.23535
CC00120XX05-41600	1.1573
CC00144XX13-47701	1.2869
CC00157XX09-51900	0.23535
CC00158XX10-52200	0.84157
CC00160XX04-52700	0.23535
CC00163XX07-53701	0.028147
CC00178XX14-58600	0.0070787
CC00179XX15-58800	0.23535
CC00189XX17-62301	0.84157
CC00197XX17-66500	1.2869
CC00198XX18-66600	0.028147
CC00199XX19-66700	0.0070787
CC00202XX04-67800	0.090509
CC00203XX05-69500	0.028147
CC00205XX07-70000	0.84157
CC00206XX08-70100	0.028147
CC00207XX09-88700	0.028147
CC00223XX09-75900	0.4949
CC00247XX17-82801	1.1573
CC00254XX07-84300	0.4949
CC00260XX05-85300	0.84157
CC00268XX13-87800	0.090509
CC00289XX18-119700	0.23535
CC00291XX12-93100	0.84157
CC00300XX03-96000	0.0070787
CC00304XX07-111600	0.090509
CC00306XX09-98700	0.84157
CC00313XX08-100000	0.028147
CC00314XX09-100101	0.23535
CC00321XX08-102700	0.4949
CC00325XX12-103900	0.0014396
CC00329XX16-105400	0.23535
CC00337XX16-107000	0.090509
CC00339XX18-107200	0.0070787
CC00341XX12-108000	0.090509
CC00344XX15-108600	0.23535
CC00345XX16-109000	0.0070787
CC00356XX10-112901	0.4949
CC00362XX08-114500	0.84157
CC00363XX09-114900	0.028147
CC00367XX13-116000	1.1573
CC00368XX14-116600	0.0014396
CC00378XX16-120200	0.4949
CC00384XX14-122200	0.028147
CC00398XX20-123100	0.0070787
CC00400XX04-123700	0.84157
CC00401XX05-123900	0.090509
CC00402XX06-124300	0.4949
CC00405XX09-124900	0.4949
CC00408XX12-125500	0.0070787
CC00413XX09-127100	0.090509
CC00415XX11-127400	0.0070787
CC00424XX12-129400	0.0014396
CC00434AN14-127700	0.0014396
CC00447XX19-135600	0.84157
CC00451XX06-137000	0.028147
CC00453XX08-136600	0.84157
CC00473XX12-140100	0.028147
CC00474XX13-140500	0.84157
CC00478XX17-141601	1.1573
CC00479XX18-141608	0.23535
CC00486XX17-144300	0.090509
CC00499XX22-145800	0.4949
CC00502XX07-146700	1.2869
CC00505XX10-146900	0.028147
CC00509XX14-148800	0.84157
CC00511XX08-149000	0.0070787
CC00512XX09-150700	0.028147
CC00513XX10-150000	0.0070787
CC00538XX19-157200	0.4949
CC00546XX19-173100	0.028147
CC00547XX20-157300	0.0070787
CC00550XX06-157800	1.2869
CC00552XX08-159300	0.028147
CC00555XX11-162400	0.84157
CC00582XX14-178300	0.0070787
CC00585XX17-178900	0.84157
CC00586XX18-179000	0.84157
